id;description;VIO
876631122375312;Vielleicht sollte dieses Dreckspack mal Deutsche zu Fachkräften qualifizieren, als die zur Verfügung stehenden Gelder zu veruntreuen und für ihren Selbsterhalt zu verprassen !!! Qualifikation für Deutsche, statt Sprachkurse für Asylanten !;FALSE
1056517794386643;Harlekin Gauck hatte gestern zu viel Eierlikör konsumiert und was von nochmaliger Amtszeit gefaselt :-D;FALSE
884887298216361;"Jetzt stärk mal bitte deine Aussage mit guten Argumenten. Und lenke nicht auf irgendwelche ""Fakten"" oder Zahlen, die eh nicht stimmen. Einfach mal aus humaner Sicht. Immerhin bist du auch ein Mensch";FALSE
935356819836075;http://www.bild.de/news/vermischtes/auslaender-kriminalitaet-3354366.bild.html hier Statistik von 2007;FALSE
1065823743456048;Ist wohl Umerziehung gemeint....;FALSE
982697695101987;Nur Ungarn zu verhindern Europe. Andere schlafen.Schande !!!!!;FALSE
874708579234233;"Na Daniel...haste dir jetzt einen auf deinen geistigen Erguss runtergeholt?
Meine Fresse...du hast Probleme. Wenns dich nich interessiert dann verpiss dich von der Seite hier...auf so ne Spasten wie dich können wir hier getrost verzichten...";FALSE
1096026780435744;Stephan Neudel ....haha, auch Lust auf Bleiverteilen, wa!!??????????;TRUE
1152541734784248;Na und? Als ob AfD-Wähler so dumm sind, sich davon beeinflussen zu lassen. Wem juckt denn schon, was die AWO will.;FALSE
1095993953772360;genau die Gutmenschen schreiben doch immer das diese Menschen doch nur Sicherheit suchen , daran sieht man auf was sie wirklich aus sind , in ein Land zu kommen wo das Maximum an Geld.- und Sachleistungen abzusahnen ist . Für mich sind die meisten Wirtschaftsflüchtlinge !;FALSE
876330585738699;Die Arbeitsagentur in sich selbst ist schädlich, nämlich Volksschädlich. Facharbeiter werden in prekäre Beschäftigung sprich Leiharbeit gezwungen. Wehrt man sich wird man sanktioniert. Vielfach werden frische Gesellen ausgestellt und über die Hintertür wieder am selben Arbeitsplatz über Leihfirmen eingestellt. Zum Bruchteil eines Lohns der Stammbelegschaft. Die Mähr das Leihfirmen nur ungelernte und schwach Geistige in den ersten Arbeitsmarkt zu integrieren versuchen ist bereits mehrfach widerlegt. Die Arbeitsagentur ist ein Handlanger der Wirtschaft. Mehr nicht. Das einzige was sie mit dem Volk gemein hat ist, daß sie aus unseren Steuern finanziert wird.;FALSE
1152526151452473;Ich auch....im Moment rennen sie ja alle wie verrückt umher um Spenden zu sammeln.....wo das ganze Geld wohl hingeht????;FALSE
876360742402350;Nochmal sehr geehrte deutsche Politiker, die ihr glaubt das Volk für dumm verkaufen zu können: Asylbewerber sind keine Zuwanderer sondern Personen welche für eine bestimmte Zeit Schutz vor Verfolgung suchen! Zuwandere zieht es genau deswegen nicht nach Deutschland weil die Löhne hier zu gering sind und die Abgaben zu hoch sind. 6 setzen ihr Politikpfeifen!!;FALSE
977029089002181;Das ist alles nur der Anfang das schlimmste wird noch kommen;FALSE
1069168556454900;Das wirklich schlimme ist das er von den Bürgern gewählt wird. Leben da nur noch Deppen?;FALSE
1063680163670406;Platz 17 und 18 fehlen ??????;FALSE
982669151771508;Ich seh es auch so.ihr gehts stark berg ab mit unserem land wenn die regierung nich bald begreift was hier passiert.es wird jeden tag schlimmer mit diesen unfähigen politikern;FALSE
887988551239569;Daumen Hoch.;FALSE
1063741320330957;Wir Wessis sind nicht alle Teddywerfer ich bekomme schon das kotzen wenn diese Typen sehe ??;FALSE
876577299047361;Meinst du dort arbeitet jemand?eins;FALSE
977495788955511;"Die Überschrift ""...gegen ein Multikulti-Deutschand  ohne Deutsche"" ist nicht korrekt, denn im Umkehrschluss heißt das ""..für ein Multikulti-Deutschland mit Deutschen"". Also muss es richtig heißen "" ...gegen ein Multikulti-Deutschland mit Deutschen."" Also mit  Deutschen ist das nicht zu machen. Bei Formulierungen, die massenwirksam sein sollen, sollte man vorher genau überlegen.";FALSE
945989508772806;Komm schon, da gehen noch paar Millionen rein. Genug platz. Überfällt mal schön die Gutmenschen. Als rein mit dem pack.;FALSE
1010190375686052;Mirko Granz da hast Du genau ins Schwarze getroffen. Aber da man so in Rage kommt wenn man verschiedene Kommentare liest oder die Nachrichten bei msn verfolgt ist  man ganz schnell mit dem Finger daneben.;FALSE
1096058453765910;schau Dir die Kinder an. Die werden benutzt! Die sollte man rausholen, aber die Eltern dort lassen;TRUE
861962080508883;Can Cetinkaya , wer bist Du den überhaupt ???;FALSE
1063683240336765;Mann soll nie eine Studie vertrauen die man selber nicht bezahlt hat ??;FALSE
1105442849494137;Leo Mania  na und;FALSE
1057014757670280;Man hat die -Nullen- nur vergessen,kann ja mal passieren-Ironie off :3;FALSE
861938137177944;laßt euch nicht beirren.durchhalten ist angesagt.;FALSE
876294059075685;"Agentur für Arbeit .... 
Richtig! Wir wollen keine Zuwanderer !!!! Es ist nicht nur der Eindruck - es ist unser ernst !!!!";FALSE
985392131499210;Top so muss  es in ganz  Deutschland  aussehen;FALSE
1091924384179317;Peter Zimmermann ....ich mich erst.................;FALSE
1111353005569788;bei Dirk Müller ...;FALSE
876331022405322;Unser Land braucht nicht nur Leute die studieren!!!! Wir brauchen vor allem Menschen, welche mit ihren Händen arbeiten!!!! Oder glauben sie, dass sich ein sogenannter Akademiker morgens um 3Uhr an den Ofen stellt und Brötchen bäckt, ihr Auto repariert, oder ihre Wohnung renoviert?????????;FALSE
855484754489949;Yeah Überraschungen - verkündet ihr endlich die Abtrennung von Deutschland?;FALSE
876295789075512;Die Kackstelzen von der Bundesargentur für Arbeit haben doch mit den Fachkräften die da gemeint sind gar nichts zu tun^^ lol;FALSE
1010691582302598;Plakate oder Spruchbänder finde ich besser und nachhaltiger!;FALSE
982657248439365;Hoffentlich kracht es noch viel viel ärger und hoffentlich erwischt es dann nur jene mit refugees welcome schildern in der Hand!!!;TRUE
1112021735502915;Ist doch egal,die anderen glauben doch auch was sie erzählen.ARD,ZDF, CDU,SPD die Linken und Grünen.;FALSE
1069136533124769;"Cemil Degirmenci  lies deine Link mal genau durch. Er stellt selber klar das das GG keine Verfassung ist,versucht aber sie als solche unter zujubeln.Womit ich deinen Informationshinweis mal an dich zurück gebe. und [@IND] neumann,wer Wiki als  vollwertige Quelle angibt,dem ist leider auch nicht wirklich zu helfen...und unsere ""Vefassung"" sagt dann im Art.120 aus,das wir Besatzungskosten zu tragen haben,weil wir  ja demnach was wären...wem zahlt man Besatzungskosten? richtig.... ja nee is klar...lasst euch mal weiter verarschen";FALSE
982809598424130;Haare frisch gegeelt, Sonnenbrille vom Optiker, Urlaubsgepäck, Reisepass auf dem Meeresgrund. So sehen die Flüchtlinge 2015 aus.;FALSE
854999464538478;ja, sorry, mein Fehler;FALSE
1011278225577267;Herr Bue ich glaube ich kann friedlich schon von agressiv unterscheiden! Und wie denke ich denn? Gut, ich habe nicht mit 80 Millionen gesprochen das ist richtig, aber mit vielen Leuten. Und ich lese auch hier bei Facebook viel....und nein....nicht nur auf der Pegida Seite auch auf vielen anderen Seiten. Und auch da ist der Tenor der gleiche! Dann sind es aber wohl nicht wenige die diese Meinung verteten!;FALSE
2126;“Jeder Jude ist ein Siedler, und es ist unsere Pflicht, ihn zu töten.”;TRUE
982663398438750;Da hat Bayern jetzt aber die Lederhosen an ! Hoffentlich !;FALSE
1035133939858362;Wann will Pegida ihre Partei gründen ??;FALSE
951551574883266;Stephanie Schulz,klagen würde Jahre dauern,ich glaube da gibt es eher Mord und Totschlag !!!!     Ich denke , das dann auch die Schlafschafe aufwecken und sich das nicht gefallen lassen !!!  Ich lasse niemand rein ,eher bringe ich mich um !!!      Grüsse aus Mannhim     :);TRUE
855030737868684;SOWELCHE BASTARDE WIE IHR BEKOMMEN FAKE ACCOUNTS WEIL IHR NICHT ANDERS KÖNNT HAHA DU HOMO KIND ????????;FALSE
966645046707252;Bravo Tatjana Festerling;FALSE
887997697905321;[@IND], Die AfD erledigt sich selber. Zudem ist sie nicht mehr als ein Wurm der Union. Wer der Meinung war/ist, dass sie die Interessen der Bevölkerung wahrnimmt, ist ein Narr. Mal bitte die Biografie vom Lucke u. Henkel im Internet nachlesen.;FALSE
882732901765134;erst kommt die nazikeule und dann stellt es sich wieder heraus, dass sie sich gegenseitig umbringen, diese netten bereicherer und fachkräfte;FALSE
876375725734185;Dazu kann ich nur sagen, die Fachkräfte, also wirkliche, die aus dem Ausland kommen sind Fan von PEGIDA. Die haben die gleichen Probleme wofür PEGIDA steht;FALSE
935258966512527;Das war schon lange überfällig!;FALSE
985372081501215;Langsam rührt sich was ?;FALSE
1069079806463775;Also ich fand den kretschmann super.  Der Journalist ist der vollhonk.;FALSE
855582804480144;wer in der demokratie schläft ,wacht in der diktatur auf;FALSE
982725548432535;stimmt könnte auch eine Möglichkeit sein aber das wissen wir echt nicht oje oje;FALSE
1064151260289963;"Und schon fallen wieder wir Sachsen in besonderem Maße auf. ;) Bei uns wird wenigstens noch Wert auf Bildung gelegt. :P";FALSE
1010182729020150;Rainer Grüner hast wohl Angst, von den Gutmenschen wegen eines Vertippers der Dummheit überführt zu werden? Sie suchen eben krampfhaft nach Argumenten, weil sie keine mehr haben. Da braucht man sich nur mal vertippen und 5 solche Idioten ziehen sich dran hoch.;FALSE
982650028440087;Wenn die nicht ihren Willen bekommen, dann schalten sie in Angriffmodus, egal ob dort oder hier :-( so wie es in Suhl war. Was natürlich von den längst gleichgeschalteten M(F)erkel Medien verschwiegen wird.;FALSE
1111605628877859;Finde es sehr traurig. Uns Deutschen und alle anderen die hier schon sehr lange leben wird es mal genauso gehen. An sich finde ich es eine gute Sache für Asylbewerber. Aber uns,wird es auch treffen und das ist sehr traurig. Man kann sich nichts mehr zu Hause ansparen;FALSE
855122247859533;und wenn pegida gebetsmühlenartig sich von rechts abgrenzt, das wird nicht akzeptiert, weil man es garnicht akzeptieren möchte, das passt nicht in den kramm, dann kann man nichts mehr gegen pegida vorbringen ... mit dem namen gebe ich dir teilweise recht (obwohl es die islamisierung gibt), aber befasst sich die CDU nur mit christlichen themen bzw. ist sie überhaupt christlich in ihrem handeln (?);FALSE
1112095902162165;Michel Juli  Inwieweit engagiert man sich in Ihrer Gegend?  (Mal abgesehen vom Parolenbrüllen, Reporterverprügeln und Häuserabfackeln, das kennt man ja zur Genüge.)    Was tun Sie konkret?;FALSE
982692438435846;"Ein Witz echt .... vor ""Gewalt"" weg rennen und mir aller Gewalt versuchen in die EU einzudringen. Da können wir ja sehe was uns noch erwartet. Mir tun eigentlich nur die Kinder leid die da mit gerissene werden.";FALSE
1063236970381392;"Ja ich weiss nur aus Aktuellem Anlass so Formuliert ;-)";FALSE
1043616159010140;sie heulen rumm,nur weil man mal die wut rausläßt und sagt was alle denken,man was ist das für ein arme regierung und presse;FALSE
945887695449654;Wird ja wohl langsam zu viel man sollte mal ein stop machen;FALSE
888086767896414;Ich nehme an bei Dir wohnen bis unters Dach Syrer und Nordafrikaner, natürlich vollständig auf Deine Kosten, und Du lebst auf ner Pritsche im Flur während sie sich Deine Wohnung untereinander aufteilen, wie es sich brav katzbuckelnd gehört.;FALSE
935429393162151;Pascal Feller bitte nicht mit Fakten kommen,das verwirrt so manchen Fanatiker....;FALSE
1063277557044000;Dresden Drecksvolk  Ja,D.Drecksvolk!Es tut mir leid - aber sie liegen weit under meinem Niveau !Da ist jeglicher Kommentar Überflüssig !Unterste Schublade  - man sagt auch - 6 Klasse in Sonderschule !!!!!!;FALSE
1069076336464122;Volker beck.  Komm zurück! Der merkt ja noch weniger.....     alter schwede....;FALSE
1106347502737005;Da hat sich einer einen architektonischen Witz erlaubt, Aber Humor gehört ganz bestimmt zum Dialog. Ich denke da auch an Eulenspiegel und Nasradin Hodscha...??;FALSE
1105526132819142;der Typ traut sich in Freiberg nicht vor die tür.. warum wohl?;FALSE
1152522734786148;"Gut zu wissen,wenn diese Typen von der AWO das nächste Mal an meiner Haustüre klingeln um Spenden zu sammeln werde ich ihnen einen gepflegten ""Arschtritt"" verpassen.";TRUE
1095922270446195;Keine   angst  egal  wie  mann  schreibt , ein  falsche  land ,und  feig !;FALSE
991268027578287;Sie würden gern sagen das sie den traumatisierten Familien helfen wollen . Komisch, die neueste Statistik sagt : 77 Prozent junge Männer im Alter von 18-25 Jahre . 2  Prozent  !!! Kinder im Alter bis 10 Jahre ... Hmm, wo sind die Familien? Kommen die dann im Flugzeug, nachgeholt und bezahlt von uns deutschen Steuerzahlern ?;FALSE
1095902660448156;"Ich würd einfach drauf halten....
Was laufen die auch auf offener Strasse rum....und wer nicht hören will muss fühlen ganz einfach...
Langsam aber sicher haben wir echt genug Mitleid und Verständniss gezeigt...und wenn man meint die Gutmütigkeit anderer Menschen SO aus zu nutzen...dann sollte man echt überlegen nicht mal wieder andere Seiten auf zu ziehen....

Game On... Vollgas....";TRUE
982694268435663;die fliehen angeblich alle vor Krieg, sind in Sicherheit und beginnen Krieg...;FALSE
1056728667698889;ja, so gruselig ist aber auch unsere  gegenwart, leider !!!;FALSE
1010692778969145;"Pit Klick - wenn man schon sich selbst nicht mehr glaubt, ja dann bleiben natürlich nur noch ""pegida"" oder ähnliche Vereine...";FALSE
887993714572386;Herr Haak, habe auch die Schnauze voll aber trage sicherlich nicht die große Schuld mit mir rum. Das überlasse ich gerne den Heuchlern im Reichstag.;FALSE
1007134342658322;Der Herr Außenminister ist ein richtiger Fuchs möchte man meinen.....;FALSE
1056481811056908;"Oh Graus!!!
Vom Gehöft Sollte man Diese Jenigen  jagen!!!??????";TRUE
874452862593138;Gut Ding will Weile haben...  (y);FALSE
1105766559461766;In jedem großen Schweinestall sterben jeden Tag Ferkel ! Müssen teuer entsorgt werden , mal nachfragen !;FALSE
982698225101934;Der muss den Inhalt deines postes Googlen, damit der den versteht ??????;FALSE
1063258370379252;Mit Sicherheit gab es nur einen Streit darum, wer die gefundene Geldbörse mit wahrscheinlich einigen tausend Euro Inhalt abgeben darf und es damit auf die erste Seite bei der Hamburger MoPo schafft...!!!;FALSE
1065979783440444;Gisela Friebe  Richtig, Danke...;FALSE
925405134164577;Schlimm Unbedingt Lesen!       http://www.achgut.com/dadgdx/index.php/dadgd/article/modell_dresden_fuer_rot_rot_gruen_auf_landesebene_und_im_bund;FALSE
1063706093667813;Fake Account Jeff Schneider verschwind mal fix... gesichtslose labertasche!!!!! Ja ich arbeite an der Front, sehr gerne und mit Leidenschaft!  Zeig dein Gesicht,  zeig mir wer du bist??!!!;FALSE
945887198783037;Kann ich bei euch Asyl beantragen? Ich komme aus München und will gern flüchten, weil mir dieses Dreckspack gewaltig auf den Sender geht. Ich habe zwar bei der letzten Wahl das kreuz an der richtigen Stelle gemacht, aber leider hat es nicht gereicht :(;FALSE
982670738438016;So es wird immer schlimmer und dann soll man sich freuen wenn die kommen die armen Kinder bleiben hier die Rabeneltern die ihren Kindern das antun zurück;FALSE
862107193827705;Ebenfalls ??;FALSE
1010293245675765;"Nichs machen die Stephanie.
Sie verarschen uns ,holen weiterhin Menschen (Invasionen)
ins Land.Ix  syr.Ausweise wurden gefunden /wissen wir/fuer ein paar Euro ist das machbar.
Die Invasionen werden im Moment nicht so gezeigt,läuft aber alles weiter wie gehabt.
Es ist ::eine Ohnmacht :::der man sich ergeben muss.
Tatjana Festerling schrieb/gestern Grenzen getestet.
Alles läuft ohne Kontrollen weiter.
Es ist nicht zu glauben,die ganze Welt lacht ueber das bloede Deutschland.
Muss mir erstmal wieder ein paar Videos von Dir ansehen.Kann ich meiner Wut,etwas Luft machen.
Ich red dann immer mit Dir.
Also Stephanie ,Danke fuer Deinen Mut.";FALSE
1010192322352524;«Boulevard Voltaire»: Die Bürgerkriege in der Ukraine, Syrien und Jemen sind die verschiedene Fronten des globalen Krieges, den USA und ihre Verbündeten gegen Russland führen  http://noch.info/2015/11/boulevard-voltaire-die-buergerkriege-in-der-ukraine-syrien-und-jemen-sind-die-verschiedene-fronten-des-globalen-krieges-den-usa-und-ihre-verbuendeten-gegen-russland-fuehren/;FALSE
945920018779755;Schaut jetzt Tatort und die Zukunft kommt;FALSE
1013238972047859;das tun sie doch schon seit 70 Jahren.L A N G W E I L I G ! ! !;FALSE
935305896507834;dann kann man sich das wahre ausmaß der bereicherungen bestens vorstellen. ab und an rutscht was durch die zenzur durch;FALSE
1091837070854715;Arbeiten da fehlt ihn ja was aus der Krone. Was im TV kommt ist doch nur proboganda;FALSE
1152502408121514;"Das ist doch wohl Gesinnungsschnüffelei vom Feinsten ! 
Die DDR wäre stolz drauf, aber auch die Alt- BRD hat bekanntlich ihre ganz eigenen Traditionen mit Berufsverboten.";FALSE
1134100459961709;Das haben die Frauen in Köln Darmstadt und was weiß ich wie die ganzen Städte heißen dieses Jahr bestimmt schon erlebt;FALSE
1063791673659255;schade , mein beitrag wurde von facebook gelöscht.................. naja soviel zu meinungsfreiheit;FALSE
1011276282244128;Frau Brückner, kann sein das Sie es als friedlich empfunden haben weil Sie so denken und dazu gehören aber versetzen Sie sich doch mal in die die nicht so denken für die wirkt das sehr bedrohlich. Was ich nicht leiden kann ist wenn etwas wichtig verallgemeinert wird! Natürlich haben Sie mit Leuten gesprochen daraus aber die Meinung von 80 Millionen abzuleiten ist schon ein starkes Stück!;FALSE
1063672567004499;naja das hinkt, denn in bremen wohnt keiner mehr der auch nur die frage versteht (vielleicht in albanisch), in berlin können sie dank wowis genderwahn nur bis 1 zählen, das reicht für 1 geschlecht (unisex).;FALSE
1011209485584141;Viel Glück und viele Patrioten, grüße aus Thüringen;FALSE
1035125003192589;Auch in Bawü brauchen wir euch...????;FALSE
945851252119965;Genau Isabell,alles kann man manipulieren,ich sage es schon lange das Wahlen auch manipuliert sind.Weil die wo an der Macht sind,lassen sich die Macht bestimmt nicht vom Volk nehmen.;FALSE
855356767836081;Am bestens 50 %Steuer auf 10-fach versteuertes Geld.;FALSE
1063243097047446;So lange sie sich gegenseitig kalt machen, bitte, wer es braucht!;TRUE
982645368440553;"Bald die 200000 Marke geknackt 
Pegida lebt ??????????";FALSE
1111352572236498;"Sieg für Demokratie

Der Fotograf zeigt sich erleichtert, dass die Zensurbestrebungen Erdogans ohne Erfolg blieben, war sein Plakat doch gerade ein Appell für Meinungsfreiheit und Menschenrechte. ""Ich deute das als Sieg für unsere Demokratie! Die Place des Nations ist ein Ort der freien Meinungsäußerung. Und Genf ist eine Stadt des Friedens und der Menschenrechte. Es kommt nicht infrage, dass die Stadt den Forderungen eines Landes mit einer undemokratischen Regierung nachgibt"", zitiert Epoch Times den Künstler.  https://www.unzensuriert.at/content/0020638-Erdogan-Zensur-Genf-abgelehnt";FALSE
876405279064563;"Wir brauchen nimand von aussen...
Wir haben einige die es gern machen würden. ... und abgespeist werden mit staplerschein. ..";FALSE
1063648707006885;"Ich beziehe mich auf das Zitat vom ""Lehrer aus den alten Bundesländern"" im Post. In der Quelle vom Spiegel wird das richtigerweise nicht so unterschieden.";FALSE
935254353179655;Ab ins Verließ und den Vogel hinterher geschmissen.;FALSE
1096223367082752;MAN sollte mal wieder paar große dunkle planen LKWs bauen und dann bringt man sie eben heim....also bis ans meer.....dann ein paar schwimmflügel und gute reise.....;TRUE
1010182402353516;Die Christen bei uns laufen auch nicht ständig mit nem Holzkreuz auf dem Buckel rum. Zumindest sollte der Kopflappen in Schulen verboten werden.;FALSE
1012648898773533;"Das geile ist ja das sie mit Nazivergleichen ( Föhrer) selber hetzt, aber eigentlich gegen Hetze ist.

""Ich unterschreibe, weil ich nicht möchte, dass an diesem Tag wieder gegen Menschen gehetzt wird.""
( siehe Profil) 
Dieses Phänomen ist mir bei den Gutmenschen immer öfter aufgefallen. Solche Leute nenne ich beim Namen. HEUCHLER!";FALSE
1134188976619524;"Ich habe meine 7 afrikanischen ""Beglücker"" ganz intim kennengelernt.  Habe zwar ihre (anscheinenden) Schimpfworte nicht verstanden, kannte ihre Namen nicht......die 7 nackten, afrikanischen Schwarzwurzeln sprachen allerdings ne eindeutige Sprache. Danke, ein weiterer Kontakt mit afrikanischen oder asiatischen Männern wird nicht passieren.....nie wieder!";FALSE
1035165199855236;Gegendemo: Sind denn die Semesterferien schon vorbei? Die werden sich wundern, wenn sie zugunsten der Zuwanderer exmatrikuliert werden, denn alle wollen studieren und die Aufnahmekapazitäten der Unis sind begrenzt - da werden wohl dieses Jahr viele Einser-Abiturienten leer ausgehen :);FALSE
1111388782232877;Und auch direkte Bargeldüberweisungen an die lieben Daheimgebliebenen, nachdem man 6x Sozialgeld unter falschen Angaben kassiert hat, dürften schwieriger werden. ??;FALSE
2084;Liebe Leute die Polizisten brechen gerade ihr Eid und begehen Hochverrat schlagt sie mit alles was dir in die Hand kriegen könnt schlagt sie zu brei  ACAB;TRUE
1035104213194668;Der Nürnberger,waren die ,denen ich schon 19-84 im Westen ,die HONERCKERS -40 Jahre ins Land gewünscht habe ,dann kam nur noch gestotter!!!!!! Habe fertig.Ich meine den TELEFONAUSSCHNITT:;FALSE
1012233862148370;dann sollten alle den das nicht passt fern bleiben und mögen sie auf unsere muslimischen Freunden warten, die dann Stollen und diverse Speckspezialitäten,Erzgebirge Waren in massen kaufen. Glück auf, Dresden!;FALSE
1069082423130180;Das kommt NIE im Öffentlichen,hab fast schon Mitleid mit dem Kretschmann...aber nur fast;FALSE
1111554575549631;Chipkarte für Asylanten ich glaube es hackt, liebe Asylhelfer verweigert die Herausgabe dieser Chipkarten;FALSE
961742380530852;Ne, du machst dich selbst zu einem.;FALSE
876251955746562;Fachkräfte???die Hälfte kann nicht mal lesen und schreiben...Gesocks wo sich hier auf die faule Haut legen und durch füttern lassen...;FALSE
985461664825590;Du wirst in der Presse sowieso nix erfahren. Man muss dabei sein.;FALSE
1105675862804169;ich hoffe das sich nicht nur dresdener dagegen kämpfen.;FALSE
985376128167477;Deutschland kann stolz auf euch sein ??;FALSE
1010344532337303;Sarah Stolberg - wozu? Hauptsache ist es doch, dass dein Stammbaum anders ist, als der der meisten hier: Kein Kreis...;FALSE
935262303178860;alle einknasten;TRUE
1105470902824665;Wehrt euch! ????????????;FALSE
1152508868120868;Wer diese Parteien aus Überzeugung wählt macht sich am Untergang dieses Landes mit  schuldig!Mit diesen Menschen will ich nix zu tun haben!;FALSE
1111321002239655;Solange die Schnaps und Bier erwerben können ist das doch egal wie bezahlt wird! 350,- für was überhaupt? Haben doch eh alles all inkusive!!!;FALSE
1105878576117231;Die meisten  wissen doch gar nicht was gesungen wird  klingt ja nicht schlecht aber ?bersetzt es euch mal. Generell kann ja jeder bei mir glauben an was er will blos den Muezin muß ich hisr nicht haben;FALSE
957710560934034;"... gab es nicht mal den Spruch ... 1989 ""schließt euch an"" ????";FALSE
